stimulus,index,content,word_len,freq_zipf,dep_dist,depth,integration_cost,dep_label,pos_tag,lemma,sentence_id,token_id_sent
goldfish-pos.text.4,316,clearing,8,3.812244696800369,1,1,0.1,punct,PUNCT,",",1,13
goldfish-pos.text.4,317,the,3,7.469073206544746,1,3,0.3,det,DET,the,1,15
goldfish-pos.text.4,318,skies,5,4.651278013998144,2,2,2.0,dobj,NOUN,sky,1,16
goldfish-pos.text.4,319,and,3,7.126710513400982,3,2,1.5,cc,CCONJ,and,1,17
goldfish-pos.text.4,320,ushering,8,3.374748346010104,4,2,2.0,conj,VERB,usher,1,18
goldfish-pos.text.4,321,in,2,6.990046118048168,1,3,0.5,prt,ADP,in,1,19
goldfish-pos.text.4,322,a,1,7.3099551280128585,4,4,1.2,det,DET,a,1,20
goldfish-pos.text.4,323,"beautiful,",9,5.446739045333934,3,4,1.7999999999999998,amod,ADJ,beautiful,1,21
goldfish-pos.text.4,324,sunny,5,3.8847953639489807,2,4,0.2,punct,PUNCT,",",1,22
goldfish-pos.text.4,325,"day.""",3,5.904076884767221,6,3,3.1,npadvmod,NOUN,day,1,24
goldfish-pos.text.4,326,Emma's,5,4.196176185039973,2,2,1.0,poss,PROPN,Emma,2,0
goldfish-pos.text.4,327,jaw,3,3.8536982117761744,1,1,1.0,nsubj,NOUN,jaw,2,2
goldfish-pos.text.4,328,dropped.,7,5.115976429454817,0,0,0.0,ROOT,VERB,drop,2,3
goldfish-pos.text.4,329,"Finley,",6,3.06,1,1,0.1,punct,PUNCT,.,2,4
goldfish-pos.text.4,330,sensing,7,3.278753600952829,5,2,0.5,punct,PUNCT,",",3,1
goldfish-pos.text.4,331,her,3,6.452678661106354,1,4,0.5,poss,PRON,her,3,3
goldfish-pos.text.4,332,"excitement,",10,4.090258052931317,2,3,2.0,dobj,NOUN,excitement,3,4
goldfish-pos.text.4,333,swam,4,3.3820170425748683,1,2,0.1,punct,PUNCT,",",3,5
goldfish-pos.text.4,334,triumphantly,12,2.079181246047625,1,2,0.6,advmod,ADV,triumphantly,3,7
goldfish-pos.text.4,335,around,6,5.867308354895176,2,2,1.6,prep,ADP,around,3,8
goldfish-pos.text.4,336,his,3,6.327313969806467,1,4,0.5,poss,PRON,his,3,9
goldfish-pos.text.4,337,"container,",9,3.632457292184724,2,3,1.0,pobj,NOUN,container,3,10
goldfish-pos.text.4,338,his,3,6.327313969806467,3,1,0.30000000000000004,punct,PUNCT,",",3,11
goldfish-pos.text.4,339,scales,6,3.978180516937414,1,1,1.0,nsubj,NOUN,scale,3,13
goldfish-pos.text.4,340,shimmering,10,2.740362689494244,0,0,0.0,ROOT,VERB,shimmer,3,14
goldfish-pos.text.4,341,in,2,6.990046118048168,1,1,0.8,prep,ADP,in,3,15
goldfish-pos.text.4,342,the,3,7.469073206544746,1,3,0.3,det,DET,the,3,16
goldfish-pos.text.4,343,sunlight,8,3.6655809910179533,2,2,1.0,pobj,NOUN,sunlight,3,17
goldfish-pos.text.4,344,streaming,9,3.905256048748451,1,3,0.5,acl,VERB,stream,3,18
goldfish-pos.text.4,345,through,7,5.739991406457079,1,4,0.8,prep,ADP,through,3,19
goldfish-pos.text.4,346,the,3,7.469073206544746,1,6,0.3,det,DET,the,3,20
goldfish-pos.text.4,347,window.,6,4.9344984512435675,2,5,1.0,pobj,NOUN,window,3,21
goldfish-pos.text.4,348,Emma's,5,4.196176185039973,2,3,1.0,poss,PROPN,Emma,4,0
goldfish-pos.text.4,349,grandmother's,12,4.443732241401596,2,2,1.0,poss,NOUN,grandmother,4,2
goldfish-pos.text.4,350,eyes,4,5.0483641052798855,1,1,1.0,nsubj,NOUN,eye,4,4
goldfish-pos.text.4,351,"sparkled,",8,3.2227164711475833,0,0,0.0,ROOT,VERB,sparkle,4,5
goldfish-pos.text.4,352,a,1,7.3099551280128585,1,1,0.1,punct,PUNCT,",",4,6
goldfish-pos.text.4,353,knowing,7,6.757485611771434,1,2,0.6,amod,VERB,know,4,8
goldfish-pos.text.4,354,glint,5,2.4913616938342726,4,1,4.0,dobj,NOUN,glint,4,9
goldfish-pos.text.4,355,in,2,6.990046118048168,1,2,0.8,prep,ADP,in,4,10
goldfish-pos.text.4,356,her,3,6.452678661106354,1,4,0.5,poss,PRON,her,4,11
goldfish-pos.text.4,357,gaze.,4,3.403120521175818,2,3,1.0,pobj,NOUN,gaze,4,12
goldfish-pos.text.4,358,"""Looks",5,5.493444108733453,1,1,0.1,punct,PUNCT,"""",5,0
goldfish-pos.text.4,359,like,4,6.601947060080969,1,1,0.8,prep,ADP,like,5,2
goldfish-pos.text.4,360,Finley's,7,3.06,2,2,2.0,nsubj,PROPN,Finley,5,3
goldfish-pos.text.4,361,got,3,6.6612218704330886,4,1,2.0,ccomp,VERB,get,5,5
goldfish-pos.text.4,362,one,3,6.48745513929058,2,3,1.0,nummod,NUM,one,5,6
goldfish-pos.text.4,363,last,4,5.859198361533878,1,3,0.6,amod,ADJ,last,5,7
goldfish-pos.text.4,364,trick,5,4.674585602302914,3,2,3.0,dobj,NOUN,trick,5,8
goldfish-pos.text.4,365,up,2,6.564666064252089,4,2,2.0,prt,ADP,up,5,9
goldfish-pos.text.4,366,his,3,6.327313969806467,1,3,0.5,poss,PRON,his,5,10
goldfish-pos.text.4,367,"fin,""",3,3.5327543789924976,6,2,6.1,dobj,NOUN,fin,5,11
goldfish-pos.text.4,368,she,3,6.572044028989929,2,3,0.2,punct,PUNCT,"""",5,13
goldfish-pos.text.4,369,"whispered,",9,3.8976270912904414,5,2,2.5,parataxis,VERB,whisper,5,15
goldfish-pos.text.4,370,her,3,6.452678661106354,1,3,0.1,punct,PUNCT,",",5,16
goldfish-pos.text.4,371,voice,5,4.935305690289924,2,2,2.0,nsubj,NOUN,voice,5,18
goldfish-pos.text.4,372,barely,6,4.463295609962003,1,2,0.6,advmod,ADV,barely,5,19
goldfish-pos.text.4,373,audible,7,2.8512583487190755,19,1,10.9,acomp,ADJ,audible,5,20
goldfish-pos.text.4,374,over,4,6.12165503058072,1,2,0.8,prep,ADP,over,5,21
goldfish-pos.text.4,375,Emma's,5,4.196176185039973,2,4,1.0,poss,PROPN,Emma,5,22
goldfish-pos.text.4,376,squeals,7,3.426511261364575,3,3,1.5,pobj,NOUN,squeal,5,24
goldfish-pos.text.4,377,of,2,7.063605036452092,1,4,0.8,prep,ADP,of,5,25
goldfish-pos.text.4,378,delight.,7,3.7520484478194387,1,5,0.5,pobj,NOUN,delight,5,26
breakfast-neg.interest,0,How,3,6.485184613433453,1,2,0.6,advmod,SCONJ,how,0,0
breakfast-neg.interest,1,interesting,11,4.937969002951452,3,1,1.5,acomp,ADJ,interesting,0,1
breakfast-neg.interest,2,did,3,6.787856330946344,2,1,0.6,aux,AUX,do,0,2
breakfast-neg.interest,3,you,3,7.621769343182391,1,1,1.0,nsubj,PRON,you,0,3
breakfast-neg.interest,4,find,4,5.919580118612771,0,0,0.0,ROOT,VERB,find,0,4
breakfast-neg.interest,5,this,4,6.9019337688086235,1,2,0.3,det,DET,this,0,5
breakfast-neg.interest,6,text?,4,3.7193312869837265,2,1,2.0,dobj,NOUN,text,0,6
breakfast-neg.interest,7,4,0,5.78,3,1,0.30000000000000004,punct,PUNCT,?,0,7
breakfast-neg.interest,8,–,0,,1,2,0.1,punct,PUNCT,–,1,1
breakfast-neg.interest,9,very,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,2
breakfast-neg.interest,10,interesting,11,4.937969002951452,3,2,1.7999999999999998,amod,ADJ,interesting,1,3
breakfast-neg.interest,11,3,0,5.91,1,3,0.5,nummod,NUM,3,1,4
breakfast-neg.interest,12,–,0,,5,2,0.5,punct,PUNCT,–,1,5
breakfast-neg.interest,13,rather,6,5.057742155828753,1,1,0.6,advmod,ADV,rather,1,6
breakfast-neg.interest,14,interesting,11,4.937969002951452,0,0,0.0,ROOT,ADJ,interesting,1,7
breakfast-neg.interest,15,2,0,6.0,1,1,0.5,nummod,NUM,2,1,8
breakfast-neg.interest,16,–,0,,1,2,0.1,punct,PUNCT,–,1,9
breakfast-neg.interest,17,rather,6,5.057742155828753,1,3,0.6,advmod,ADV,rather,1,10
breakfast-neg.interest,18,boring,6,4.437909035539498,3,2,1.7999999999999998,amod,ADJ,boring,1,11
breakfast-neg.interest,19,1,0,6.0,1,3,0.5,nummod,NUM,1,1,12
breakfast-neg.interest,20,–,0,,1,4,0.1,punct,PUNCT,–,1,13
breakfast-neg.interest,21,very,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,14
breakfast-neg.interest,22,boring,6,4.437909035539498,7,2,4.4,amod,ADJ,boring,1,15
voicemail-pos.text.1,94,for,3,6.838540569153386,6,1,4.9,prep,ADP,for,0,0
voicemail-pos.text.1,95,any,3,6.041143881608951,1,3,0.3,det,DET,any,0,1
voicemail-pos.text.1,96,"clues,",5,4.245759355967277,2,2,1.0,pobj,NOUN,clue,0,2
voicemail-pos.text.1,97,but,3,6.645173608800489,3,2,0.30000000000000004,punct,PUNCT,",",0,3
voicemail-pos.text.1,98,there,5,6.638301521297118,1,1,0.5,expl,PRON,there,0,5
voicemail-pos.text.1,99,was,3,6.7594230602184195,0,0,0.0,ROOT,VERB,be,0,6
voicemail-pos.text.1,100,nothing.,7,5.931259494185134,1,1,0.5,attr,PRON,nothing,0,7
voicemail-pos.text.1,101,No,2,6.7760870730181075,2,1,0.2,punct,PUNCT,.,0,8
voicemail-pos.text.1,102,"context,",7,3.505149978319906,0,0,0.0,ROOT,NOUN,context,1,1
voicemail-pos.text.1,103,no,2,6.7760870730181075,1,1,0.1,punct,PUNCT,",",1,2
voicemail-pos.text.1,104,explanation.,11,4.302330928684399,3,1,1.5,appos,NOUN,explanation,1,4
voicemail-pos.text.1,105,Just,4,6.67661497234708,4,1,0.4,punct,PUNCT,.,1,5
voicemail-pos.text.1,106,the,3,7.469073206544746,2,1,0.6,det,DET,the,2,1
voicemail-pos.text.1,107,ominous,7,3.123851640967086,1,1,0.6,amod,ADJ,ominous,2,2
voicemail-pos.text.1,108,warning.,7,4.504606770641954,0,0,0.0,ROOT,NOUN,warning,2,3
voicemail-pos.text.1,109,I,1,7.6017467520701825,1,1,0.1,punct,PUNCT,.,2,4
voicemail-pos.text.1,110,shook,5,4.59802407233419,0,0,0.0,ROOT,VERB,shake,3,1
voicemail-pos.text.1,111,my,2,6.830122048692404,1,2,0.5,poss,PRON,my,3,2
voicemail-pos.text.1,112,"head,",4,5.569970508234867,2,1,2.0,dobj,NOUN,head,3,3
voicemail-pos.text.1,113,chuckling,9,3.681241237375587,3,1,0.30000000000000004,punct,PUNCT,",",3,4
voicemail-pos.text.1,114,at,2,6.507464560676047,1,2,0.8,prep,ADP,at,3,6
voicemail-pos.text.1,115,my,2,6.830122048692404,2,4,1.0,poss,PRON,my,3,7
voicemail-pos.text.1,116,own,3,5.6620018793899165,1,4,0.6,amod,ADJ,own,3,8
voicemail-pos.text.1,117,foolishness.,11,3.3180633349627615,3,3,1.5,pobj,NOUN,foolishness,3,9
voicemail-pos.text.1,118,Some,4,6.237352686979094,9,1,1.3,punct,PUNCT,.,3,10
voicemail-pos.text.1,119,"prankster,",9,2.342422680822206,0,0,0.0,ROOT,NOUN,prankster,4,1
voicemail-pos.text.1,120,probably.,8,5.448458964362637,1,1,0.1,punct,PUNCT,",",4,2
voicemail-pos.text.1,121,But,3,6.645173608800489,3,1,0.30000000000000004,punct,PUNCT,.,4,4
voicemail-pos.text.1,122,the,3,7.469073206544746,1,2,0.3,det,DET,the,5,1
voicemail-pos.text.1,123,words,5,5.372083108574252,1,1,1.0,nsubj,NOUN,word,5,2
voicemail-pos.text.1,124,"lingered,",8,3.161368002234975,0,0,0.0,ROOT,VERB,linger,5,3
voicemail-pos.text.1,125,echoing,7,3.4099331233312946,1,1,0.1,punct,PUNCT,",",5,4
voicemail-pos.text.1,126,in,2,6.990046118048168,1,2,0.8,prep,ADP,in,5,6
voicemail-pos.text.1,127,my,2,6.830122048692404,1,4,0.5,poss,PRON,my,5,7
voicemail-pos.text.1,128,mind.,4,5.685392371625693,2,3,1.0,pobj,NOUN,mind,5,8
voicemail-pos.text.1,129,Watching.,8,4.998390130318048,6,1,0.7000000000000001,punct,PUNCT,.,5,9
voicemail-pos.text.1,130,Don't,4,6.787856330946344,2,1,0.6,aux,AUX,do,7,0
voicemail-pos.text.1,131,trust,5,5.250858954599295,0,0,0.0,ROOT,VERB,trust,7,2
voicemail-pos.text.1,132,anyone.,6,5.406965750758948,1,1,1.0,dobj,PRON,anyone,7,3
voicemail-pos.text.1,133,I,1,7.6017467520701825,2,1,0.2,punct,PUNCT,.,7,4
voicemail-pos.text.1,134,tried,5,5.678290701718043,0,0,0.0,ROOT,VERB,try,8,1
voicemail-pos.text.1,135,to,2,7.355601686871925,1,2,0.3,aux,PART,to,8,2
voicemail-pos.text.1,136,shake,5,4.59802407233419,2,1,1.0,xcomp,VERB,shake,8,3
voicemail-pos.text.1,137,off,3,6.071701627227895,1,2,0.5,prt,ADP,off,8,4
voicemail-pos.text.1,138,the,3,7.469073206544746,1,3,0.3,det,DET,the,8,5
voicemail-pos.text.1,139,"feeling,",7,5.225774348143929,3,2,3.0,dobj,NOUN,feeling,8,6
voicemail-pos.text.1,140,attributing,11,1.7781512503836436,6,1,0.7000000000000001,punct,PUNCT,",",8,7
voicemail-pos.text.1,141,it,2,7.276377005067547,1,2,1.0,dobj,PRON,it,8,9
voicemail-pos.text.1,142,to,2,7.355601686871925,2,2,1.6,prep,ADP,to,8,10
voicemail-pos.text.1,143,my,2,6.830122048692404,2,4,1.0,poss,PRON,my,8,11
voicemail-pos.text.1,144,own,3,5.6620018793899165,1,4,0.6,amod,ADJ,own,8,12
voicemail-pos.text.1,145,paranoia.,8,3.426511261364575,3,3,1.5,pobj,NOUN,paranoia,8,13
voicemail-pos.text.1,146,But,3,6.645173608800489,13,1,2.1,punct,PUNCT,.,8,14
voicemail-pos.text.1,147,the,3,7.469073206544746,1,2,0.3,det,DET,the,9,1
voicemail-pos.text.1,148,message,7,4.961468555350786,1,1,1.0,nsubj,NOUN,message,9,2
voicemail-pos.text.1,149,"lingered,",8,3.161368002234975,0,0,0.0,ROOT,VERB,linger,9,3
voicemail-pos.text.1,150,refusing,8,3.514547752660286,1,1,0.1,punct,PUNCT,",",9,4
voicemail-pos.text.1,151,to,2,7.355601686871925,2,3,0.6,aux,PART,to,9,6
voicemail-pos.text.1,152,be,2,6.7594230602184195,1,3,0.5,auxpass,AUX,be,9,7
voicemail-pos.text.1,153,dismissed.,9,3.737987326333431,3,2,1.5,xcomp,VERB,dismiss,9,8
voicemail-pos.text.1,154,I,1,7.6017467520701825,6,1,0.7000000000000001,punct,PUNCT,.,9,9
voicemail-pos.text.1,155,found,5,5.919580118612771,0,0,0.0,ROOT,VERB,find,10,1
voicemail-pos.text.1,156,myself,6,5.534723971855402,1,2,1.0,nsubj,PRON,myself,10,2
voicemail-pos.text.1,157,scanning,8,3.973589623427257,2,1,1.0,ccomp,VERB,scan,10,3
voicemail-pos.text.1,158,my,2,6.830122048692404,1,3,0.5,poss,PRON,my,10,4
voicemail-pos.text.1,159,"surroundings,",12,3.575187844927661,2,2,2.0,dobj,NOUN,surrounding,10,5
voicemail-pos.text.1,160,glancing,8,2.6127838567197355,3,2,0.30000000000000004,punct,PUNCT,",",10,6
voicemail-pos.text.1,161,over,4,6.12165503058072,1,3,0.8,prep,ADP,over,10,8
voicemail-pos.text.1,162,my,2,6.830122048692404,1,5,0.5,poss,PRON,my,10,9
voicemail-pos.text.1,163,"shoulder,",8,4.418301291319745,2,4,1.0,pobj,NOUN,shoulder,10,10
voicemail-pos.text.1,164,half-expecting,13,,,,,,,,,
voicemail-pos.text.1,165,to,2,7.355601686871925,1,5,0.3,aux,PART,to,10,15
voicemail-pos.text.1,166,see,3,6.407684867368763,2,4,1.0,xcomp,VERB,see,10,16
voicemail-pos.text.1,167,someone,7,5.649451693528405,1,5,1.0,dobj,PRON,someone,10,17
voicemail-pos.text.1,168,lurking,7,2.6127838567197355,1,6,0.5,acl,VERB,lurk,10,18
voicemail-pos.text.1,169,in,2,6.990046118048168,1,7,0.8,prep,ADP,in,10,19
voicemail-pos.text.1,170,the,3,7.469073206544746,1,9,0.3,det,DET,the,10,20
voicemail-pos.text.1,171,shadows.,7,4.325925955771466,2,8,1.0,pobj,NOUN,shadow,10,21
voicemail-pos.text.1,172,Days,4,5.485338056309352,21,1,3.7,punct,PUNCT,.,10,22
voicemail-pos.text.1,173,"passed,",6,5.0339060370266875,0,0,0.0,ROOT,VERB,pass,11,1
voicemail-pos.text.1,174,and,3,7.126710513400982,1,1,0.1,punct,PUNCT,",",11,2
voicemail-pos.text.1,175,the,3,7.469073206544746,1,3,0.3,det,DET,the,11,4
voicemail-pos.text.1,176,feeling,7,5.225774348143929,2,2,2.0,nsubj,NOUN,feeling,11,5
voicemail-pos.text.1,177,only,4,6.034913080865008,1,2,0.6,advmod,ADV,only,11,6
voicemail-pos.text.1,178,intensified.,11,2.380211241711606,6,1,3.1,conj,VERB,intensify,11,7
voicemail-pos.text.1,179,I,1,7.6017467520701825,1,2,0.1,punct,PUNCT,.,11,8
voicemail-pos.text.1,180,became,6,5.06284511327705,0,0,0.0,ROOT,VERB,become,12,1
voicemail-pos.text.1,181,increasingly,12,3.250420002308894,1,2,0.6,advmod,ADV,increasingly,12,2
voicemail-pos.text.1,182,"paranoid,",8,4.027349607774756,2,1,1.0,acomp,ADJ,paranoid,12,3
goldfish-zero.text.4,504,was,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,0,0
goldfish-zero.text.4,505,different.,9,5.321246212990591,1,1,0.5,acomp,ADJ,different,0,1
goldfish-zero.text.4,506,He,2,6.882934163885178,2,1,0.2,punct,PUNCT,.,0,2
goldfish-zero.text.4,507,was,3,6.7594230602184195,8,1,4.3,ccomp,AUX,be,1,1
goldfish-zero.text.4,508,no,2,6.7760870730181075,1,3,0.5,neg,ADV,no,1,2
goldfish-zero.text.4,509,longer,6,5.829406704509388,2,2,1.2,advmod,ADV,long,1,3
goldfish-zero.text.4,510,just,4,6.67661497234708,2,2,1.2,advmod,ADV,just,1,4
goldfish-zero.text.4,511,a,1,7.3099551280128585,1,2,0.3,det,DET,a,1,5
goldfish-zero.text.4,512,pet,3,4.304921161900891,3,1,1.5,npadvmod,NOUN,pet,1,6
goldfish-zero.text.4,513,-,0,,2,1,0.2,punct,PUNCT,-,1,7
goldfish-zero.text.4,514,he,2,6.882934163885178,1,1,1.0,nsubj,PRON,he,1,8
goldfish-zero.text.4,515,was,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,1,9
goldfish-zero.text.4,516,a,1,7.3099551280128585,1,2,0.3,det,DET,a,1,10
goldfish-zero.text.4,517,part,4,5.417488300705328,2,1,1.0,attr,NOUN,part,1,11
goldfish-zero.text.4,518,of,2,7.063605036452092,1,2,0.8,prep,ADP,of,1,12
goldfish-zero.text.4,519,her.,3,6.572044028989929,1,3,0.5,pobj,PRON,she,1,13
goldfish-zero.text.4,520,From,4,6.309430005221755,5,1,0.5,punct,PUNCT,.,1,14
goldfish-zero.text.4,521,that,4,7.14956733263194,1,3,0.3,det,DET,that,2,1
goldfish-zero.text.4,522,day,3,5.904076884767221,2,2,1.0,pobj,NOUN,day,2,2
goldfish-zero.text.4,523,"on,",2,6.842342715684627,1,3,0.6,advmod,ADV,on,2,3
goldfish-zero.text.4,524,Emma,4,4.196176185039973,4,1,0.4,punct,PUNCT,",",2,4
goldfish-zero.text.4,525,and,3,7.126710513400982,1,2,0.5,cc,CCONJ,and,2,6
goldfish-zero.text.4,526,Finley,6,3.06,2,2,1.0,conj,PROPN,Finley,2,7
goldfish-zero.text.4,527,were,4,6.7594230602184195,0,0,0.0,ROOT,AUX,be,2,8
goldfish-zero.text.4,528,inseparable.,11,3.0,1,1,0.5,acomp,ADJ,inseparable,2,9
goldfish-zero.text.4,529,They,4,6.613095166038459,2,1,0.2,punct,PUNCT,.,2,10
goldfish-zero.text.4,530,went,4,6.578987422636267,0,0,0.0,ROOT,VERB,go,3,1
goldfish-zero.text.4,531,on,2,6.842342715684627,1,1,0.8,prep,ADP,on,3,2
goldfish-zero.text.4,532,adventures,10,4.128076012668715,1,2,0.5,pobj,NOUN,adventure,3,3
goldfish-zero.text.4,533,"together,",8,5.583640780943042,3,1,1.7999999999999998,advmod,ADV,together,3,4
goldfish-zero.text.4,534,explored,8,3.103803720955957,4,1,0.4,punct,PUNCT,",",3,5
goldfish-zero.text.4,535,the,3,7.469073206544746,1,3,0.3,det,DET,the,3,7
goldfish-zero.text.4,536,"world,",5,5.658221334447711,2,2,2.0,dobj,NOUN,world,3,8
goldfish-zero.text.4,537,and,3,7.126710513400982,3,2,0.30000000000000004,punct,PUNCT,",",3,9
goldfish-zero.text.4,538,lived,5,5.537302670071282,5,2,2.5,conj,VERB,live,3,11
goldfish-zero.text.4,539,a,1,7.3099551280128585,1,4,0.3,det,DET,a,3,12
goldfish-zero.text.4,540,life,4,5.901267560474818,2,3,2.0,dobj,NOUN,life,3,13
goldfish-zero.text.4,541,filled,6,4.642860052584491,1,4,0.5,acl,VERB,fill,3,14
goldfish-zero.text.4,542,with,4,6.703147736191453,1,5,0.8,prep,ADP,with,3,15
goldfish-zero.text.4,543,wonder,6,5.068111617027303,1,6,0.5,pobj,NOUN,wonder,3,16
goldfish-zero.text.4,544,and,3,7.126710513400982,1,7,0.5,cc,CCONJ,and,3,17
goldfish-zero.text.4,545,magic.,5,4.721728198572788,2,7,1.0,conj,NOUN,magic,3,18
goldfish-zero.text.4,546,And,3,7.126710513400982,18,1,3.1,punct,PUNCT,.,3,19
goldfish-zero.text.4,547,Emma,4,4.196176185039973,1,1,1.0,nsubj,PROPN,Emma,4,1
goldfish-zero.text.4,548,knew,4,6.757485611771434,0,0,0.0,ROOT,VERB,know,4,2
goldfish-zero.text.4,549,that,4,7.14956733263194,4,2,2.0,mark,SCONJ,that,4,3
goldfish-zero.text.4,550,she,3,6.572044028989929,3,2,3.0,nsubj,PRON,she,4,4
goldfish-zero.text.4,551,would,5,6.247452782675624,2,2,0.6,aux,AUX,would,4,5
goldfish-zero.text.4,552,never,5,6.134352448068437,1,2,0.5,neg,ADV,never,4,6
goldfish-zero.text.4,553,let,3,6.3836789545567525,5,1,2.5,ccomp,VERB,let,4,7
goldfish-zero.text.4,554,Finley,6,3.06,1,3,1.0,nsubj,PROPN,Finley,4,8
goldfish-zero.text.4,555,go,2,6.578987422636267,2,2,1.0,ccomp,VERB,go,4,9
goldfish-zero.text.4,556,again.,5,5.899114336832765,1,3,0.6,advmod,ADV,again,4,10
prize-zero.question,0,What,4,6.993103217236282,2,2,0.6,det,DET,what,0,0
prize-zero.question,1,special,7,5.171931123355966,1,2,0.6,amod,ADJ,special,0,1
prize-zero.question,2,ability,7,4.2837533833325265,3,1,3.0,dobj,NOUN,ability,0,2
prize-zero.question,3,does,4,6.787856330946344,2,1,0.6,aux,AUX,do,0,3
prize-zero.question,4,Emily,5,4.568670978009896,1,1,0.6,advmod,PROPN,Emily,0,4
prize-zero.question,5,discover,8,4.080626486921806,0,0,0.0,ROOT,VERB,discover,0,5
prize-zero.question,6,she,3,6.572044028989929,1,2,1.0,nsubj,PRON,she,0,6
prize-zero.question,7,has?,3,6.789680109103924,2,1,1.0,ccomp,VERB,have,0,7
prize-zero.question,8,She,3,6.572044028989929,3,1,0.30000000000000004,punct,PUNCT,?,0,8
prize-zero.question,9,can,3,6.719948309126272,1,1,0.3,aux,AUX,can,1,1
prize-zero.question,10,read,4,5.382413313126266,0,0,0.0,ROOT,VERB,read,1,2
prize-zero.question,11,people's,7,6.042567637582179,2,2,1.0,poss,NOUN,people,1,3
prize-zero.question,12,minds.,5,5.685392371625693,3,1,3.0,dobj,NOUN,mind,1,5
prize-zero.question,13,She,3,6.572044028989929,4,1,0.4,punct,PUNCT,.,1,6
prize-zero.question,14,can,3,6.719948309126272,1,1,0.3,aux,AUX,can,2,1
prize-zero.question,15,predict,7,3.5998830720736876,0,0,0.0,ROOT,VERB,predict,2,2
prize-zero.question,16,the,3,7.469073206544746,1,2,0.3,det,DET,the,2,3
prize-zero.question,17,future.,6,5.014898386946205,2,1,2.0,dobj,NOUN,future,2,4
prize-zero.question,18,Her,3,6.452678661106354,3,1,0.30000000000000004,punct,PUNCT,.,2,5
prize-zero.question,19,writing,7,4.747567162737624,2,1,2.0,nsubj,NOUN,writing,3,1
prize-zero.question,20,can,3,6.719948309126272,1,1,0.3,aux,AUX,can,3,2
prize-zero.question,21,shape,5,4.480581786829169,0,0,0.0,ROOT,VERB,shape,3,3
prize-zero.question,22,reality.,7,4.480725378988487,1,1,1.0,dobj,NOUN,reality,3,4
prize-zero.question,23,Her,3,6.452678661106354,2,1,0.2,punct,PUNCT,.,3,5
prize-zero.question,24,speeches,8,4.580240508265376,1,1,1.0,nsubj,NOUN,speech,4,1
prize-zero.question,25,inspire,7,3.5888317255942073,0,0,0.0,ROOT,VERB,inspire,4,2
prize-zero.question,26,superhuman,10,2.9030899869919438,1,2,0.6,amod,ADJ,superhuman,4,3
prize-zero.question,27,strength.,8,4.567261692353874,2,1,2.0,dobj,NOUN,strength,4,4
prize-neg.interest,0,How,3,6.485184613433453,1,2,0.6,advmod,SCONJ,how,0,0
prize-neg.interest,1,interesting,11,4.937969002951452,3,1,1.5,acomp,ADJ,interesting,0,1
prize-neg.interest,2,did,3,6.787856330946344,2,1,0.6,aux,AUX,do,0,2
prize-neg.interest,3,you,3,7.621769343182391,1,1,1.0,nsubj,PRON,you,0,3
prize-neg.interest,4,find,4,5.919580118612771,0,0,0.0,ROOT,VERB,find,0,4
prize-neg.interest,5,this,4,6.9019337688086235,1,2,0.3,det,DET,this,0,5
prize-neg.interest,6,text?,4,3.7193312869837265,2,1,2.0,dobj,NOUN,text,0,6
prize-neg.interest,7,4,0,5.78,3,1,0.30000000000000004,punct,PUNCT,?,0,7
prize-neg.interest,8,–,0,,1,2,0.1,punct,PUNCT,–,1,1
prize-neg.interest,9,very,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,2
prize-neg.interest,10,interesting,11,4.937969002951452,3,2,1.7999999999999998,amod,ADJ,interesting,1,3
prize-neg.interest,11,3,0,5.91,1,3,0.5,nummod,NUM,3,1,4
prize-neg.interest,12,–,0,,5,2,0.5,punct,PUNCT,–,1,5
prize-neg.interest,13,rather,6,5.057742155828753,1,1,0.6,advmod,ADV,rather,1,6
prize-neg.interest,14,interesting,11,4.937969002951452,0,0,0.0,ROOT,ADJ,interesting,1,7
prize-neg.interest,15,2,0,6.0,1,1,0.5,nummod,NUM,2,1,8
prize-neg.interest,16,–,0,,1,2,0.1,punct,PUNCT,–,1,9
prize-neg.interest,17,rather,6,5.057742155828753,1,3,0.6,advmod,ADV,rather,1,10
prize-neg.interest,18,boring,6,4.437909035539498,3,2,1.7999999999999998,amod,ADJ,boring,1,11
prize-neg.interest,19,1,0,6.0,1,3,0.5,nummod,NUM,1,1,12
prize-neg.interest,20,–,0,,1,4,0.1,punct,PUNCT,–,1,13
prize-neg.interest,21,very,4,6.093859261503438,1,3,0.6,advmod,ADV,very,1,14
prize-neg.interest,22,boring,6,4.437909035539498,7,2,4.4,amod,ADJ,boring,1,15
goldfish-neg.difficulty,0,How,3,6.485184613433453,1,2,0.6,advmod,SCONJ,how,0,0
goldfish-neg.difficulty,1,difficult,9,4.779307827583586,1,1,0.5,acomp,ADJ,difficult,0,1
goldfish-neg.difficulty,2,was,3,6.7594230602184195,0,0,0.0,ROOT,AUX,be,0,2
goldfish-neg.difficulty,3,this,4,6.9019337688086235,1,2,0.3,det,DET,this,0,3
