subject_id,stimulus,condition,index,content,total_reading_time
P11,goldfish-pos.text.2,pos,167,I,0
P11,goldfish-pos.text.2,pos,168,wished,243
P11,goldfish-pos.text.2,pos,169,for,0
P11,goldfish-pos.text.2,pos,170,a,0
P11,goldfish-pos.text.2,pos,171,favorite,263
P11,goldfish-pos.text.2,pos,172,"breakfast,",253
P11,goldfish-pos.text.2,pos,173,and,775
P11,goldfish-pos.text.2,pos,174,"suddenly,",179
P11,goldfish-pos.text.2,pos,175,the,0
P11,goldfish-pos.text.2,pos,176,aroma,255
P11,goldfish-pos.text.2,pos,177,of,209
P11,goldfish-pos.text.2,pos,178,freshly,248
P11,goldfish-pos.text.2,pos,179,baked,373
P11,goldfish-pos.text.2,pos,180,pancakes,444
P11,goldfish-pos.text.2,pos,181,wafted,191
P11,goldfish-pos.text.2,pos,182,from,0
P11,goldfish-pos.text.2,pos,183,the,275
P11,goldfish-pos.text.2,pos,184,"kitchen.""",317
P11,goldfish-pos.text.2,pos,185,Emma's,286
P11,goldfish-pos.text.2,pos,186,laughter,249
P11,goldfish-pos.text.2,pos,187,echoed,749
P11,goldfish-pos.text.2,pos,188,through,632
P11,goldfish-pos.text.2,pos,189,the,215
P11,goldfish-pos.text.2,pos,190,hospital,209
P11,goldfish-pos.text.2,pos,191,room.,196
P11,goldfish-pos.text.2,pos,192,"""That's",181
P11,goldfish-pos.text.2,pos,193,"incredible,",527
P11,goldfish-pos.text.2,pos,194,"Grandma!""",731
P11,goldfish-pos.text.2,pos,195,"Finley,",776
P11,goldfish-pos.text.2,pos,196,sensing,547
P11,goldfish-pos.text.2,pos,197,Emma's,231
P11,goldfish-pos.text.2,pos,198,"excitement,",208
P11,goldfish-pos.text.2,pos,199,darted,320
P11,goldfish-pos.text.2,pos,200,around,238
P11,goldfish-pos.text.2,pos,201,his,0
P11,goldfish-pos.text.2,pos,202,"container,",902
P11,goldfish-pos.text.2,pos,203,his,0
P11,goldfish-pos.text.2,pos,204,fins,345
P11,goldfish-pos.text.2,pos,205,wiggling,300
P11,goldfish-pos.text.2,pos,206,furiously.,567
P11,goldfish-pos.text.2,pos,207,Emma,258
P11,goldfish-pos.text.2,pos,208,"giggled,",235
P11,goldfish-pos.text.2,pos,209,remembering,309
P11,goldfish-pos.text.2,pos,210,the,201
P11,goldfish-pos.text.2,pos,211,countless,406
P11,goldfish-pos.text.2,pos,212,stories,306
P11,goldfish-pos.text.2,pos,213,her,0
P11,goldfish-pos.text.2,pos,214,grandmother,229
P11,goldfish-pos.text.2,pos,215,told,0
P11,goldfish-pos.text.2,pos,216,about,171
P11,goldfish-pos.text.2,pos,217,Finley's,272
P11,goldfish-pos.text.2,pos,218,supposed,233
P11,goldfish-pos.text.2,pos,219,wish-granting,663
P11,goldfish-pos.text.2,pos,220,abilities.,0
P11,blackout-neg.text.2,neg,240,"open,",235
P11,blackout-neg.text.2,neg,241,just,0
P11,blackout-neg.text.2,neg,242,a,431
P11,blackout-neg.text.2,neg,243,crack.,0
P11,blackout-neg.text.2,neg,244,It,169
P11,blackout-neg.text.2,neg,245,was,277
P11,blackout-neg.text.2,neg,246,as,0
P11,blackout-neg.text.2,neg,247,if,0
P11,blackout-neg.text.2,neg,248,someone,204
P11,blackout-neg.text.2,neg,249,had,261
P11,blackout-neg.text.2,neg,250,been,194
P11,blackout-neg.text.2,neg,251,waiting,245
P11,blackout-neg.text.2,neg,252,for,0
P11,blackout-neg.text.2,neg,253,"them,",156
P11,blackout-neg.text.2,neg,254,had,197
P11,blackout-neg.text.2,neg,255,been,211
P11,blackout-neg.text.2,neg,256,waiting,150
P11,blackout-neg.text.2,neg,257,for,0
P11,blackout-neg.text.2,neg,258,them,404
P11,blackout-neg.text.2,neg,259,to,0
P11,blackout-neg.text.2,neg,260,come,193
P11,blackout-neg.text.2,neg,261,and,244
P11,blackout-neg.text.2,neg,262,find,369
P11,blackout-neg.text.2,neg,263,the,0
P11,blackout-neg.text.2,neg,264,light.,0
P11,blackout-neg.text.2,neg,265,And,340
P11,blackout-neg.text.2,neg,266,"then,",163
P11,blackout-neg.text.2,neg,267,just,237
P11,blackout-neg.text.2,neg,268,as,0
P11,blackout-neg.text.2,neg,269,they,0
P11,blackout-neg.text.2,neg,270,were,229
P11,blackout-neg.text.2,neg,271,about,141
P11,blackout-neg.text.2,neg,272,to,0
P11,blackout-neg.text.2,neg,273,"leave,",143
P11,blackout-neg.text.2,neg,274,a,0
P11,blackout-neg.text.2,neg,275,figure,165
P11,blackout-neg.text.2,neg,276,emerged,209
P11,blackout-neg.text.2,neg,277,from,168
P11,blackout-neg.text.2,neg,278,the,260
P11,blackout-neg.text.2,neg,279,house.,0
P11,blackout-neg.text.2,neg,280,It,0
P11,blackout-neg.text.2,neg,281,was,230
P11,blackout-neg.text.2,neg,282,a,0
P11,blackout-neg.text.2,neg,283,"woman,",139
P11,blackout-neg.text.2,neg,284,tall,0
P11,blackout-neg.text.2,neg,285,and,344
P11,blackout-neg.text.2,neg,286,"gaunt,",0
P11,blackout-neg.text.2,neg,287,with,0
P11,blackout-neg.text.2,neg,288,eyes,315
P11,blackout-neg.text.2,neg,289,that,0
P11,blackout-neg.text.2,neg,290,seemed,169
P11,blackout-neg.text.2,neg,291,to,0
P11,blackout-neg.text.2,neg,292,see,0
P11,blackout-neg.text.2,neg,293,right,118
P11,blackout-neg.text.2,neg,294,through,196
P11,blackout-neg.text.2,neg,295,them.,0
P11,blackout-neg.text.2,neg,296,She,0
P11,blackout-neg.text.2,neg,297,stood,441
P11,blackout-neg.text.2,neg,298,at,204
P11,blackout-neg.text.2,neg,299,the,0
P11,blackout-neg.text.2,neg,300,edge,188
P11,blackout-neg.text.2,neg,301,of,0
P11,blackout-neg.text.2,neg,302,the,0
P11,blackout-neg.text.2,neg,303,"lawn,",248
P11,blackout-neg.text.2,neg,304,her,170
P11,blackout-neg.text.2,neg,305,eyes,195
P11,blackout-neg.text.2,neg,306,fixed,251
P11,blackout-neg.text.2,neg,307,on,0
P11,blackout-neg.text.2,neg,308,the,0
P11,blackout-neg.text.2,neg,309,"crowd,",263
P11,blackout-neg.text.2,neg,310,and,318
P11,blackout-neg.text.2,neg,311,for,0
P11,blackout-neg.text.2,neg,312,a,0
P11,blackout-neg.text.2,neg,313,"moment,",177
P11,blackout-neg.text.2,neg,314,it,0
P11,blackout-neg.text.2,neg,315,was,177
P11,blackout-neg.text.2,neg,316,as,332
P11,blackout-neg.text.2,neg,317,if,0
P11,blackout-neg.text.2,neg,318,she,197
P11,blackout-neg.text.2,neg,319,was,179
P11,blackout-neg.text.2,neg,320,the,0
P11,blackout-neg.text.2,neg,321,only,214
P11,blackout-neg.text.2,neg,322,person,0
P11,blackout-neg.text.2,neg,323,in,0
P11,blackout-neg.text.2,neg,324,the,313
P11,blackout-neg.text.2,neg,325,world.,0
P11,blackout-neg.text.2,neg,326,And,0
P11,blackout-neg.text.2,neg,327,"then,",316
P11,blackout-neg.text.2,neg,328,in,0
P11,blackout-neg.text.2,neg,329,a,205
P11,blackout-neg.text.2,neg,330,voice,304
P11,blackout-neg.text.2,neg,331,that,412
P11,blackout-neg.text.2,neg,332,was,0
P11,blackout-neg.text.2,neg,333,barely,147
P11,blackout-neg.text.2,neg,334,above,407
P11,blackout-neg.text.2,neg,335,a,0
P11,blackout-neg.text.2,neg,336,"whisper,",111
P11,blackout-neg.text.2,neg,337,she,228
P11,blackout-neg.text.2,neg,338,spoke.,186
P11,blackout-neg.text.2,neg,339,"""I've",0
P11,blackout-neg.text.2,neg,340,been,211
P11,blackout-neg.text.2,neg,341,waiting,236
P11,blackout-neg.text.2,neg,342,for,0
P11,blackout-neg.text.2,neg,343,"you,""",0
P11,blackout-neg.text.2,neg,344,she,218
P11,blackout-neg.text.2,neg,345,said.,135
P11,blackout-neg.text.2,neg,346,"""I've",0
P11,blackout-neg.text.2,neg,347,been,151
P11,blackout-neg.text.2,neg,348,waiting,212
P11,blackout-neg.text.2,neg,349,for,0
P11,blackout-neg.text.2,neg,350,so,0
P11,blackout-neg.text.2,neg,351,"long.""",0
P11,goldfish-pos.text.3,pos,221,The,134
P11,goldfish-pos.text.3,pos,222,next,155
P11,goldfish-pos.text.3,pos,223,"morning,",0
P11,goldfish-pos.text.3,pos,224,Emma,227
P11,goldfish-pos.text.3,pos,225,rushed,320
P11,goldfish-pos.text.3,pos,226,"downstairs,",335
P11,goldfish-pos.text.3,pos,227,Finley,404
P11,goldfish-pos.text.3,pos,228,safely,318
P11,goldfish-pos.text.3,pos,229,ensconced,434
P11,goldfish-pos.text.3,pos,230,in,0
P11,goldfish-pos.text.3,pos,231,his,199
P11,goldfish-pos.text.3,pos,232,container.,154
P11,goldfish-pos.text.3,pos,233,As,0
P11,goldfish-pos.text.3,pos,234,she,313
P11,goldfish-pos.text.3,pos,235,entered,154
P11,goldfish-pos.text.3,pos,236,the,0
P11,goldfish-pos.text.3,pos,237,"kitchen,",192
P11,goldfish-pos.text.3,pos,238,the,0
P11,goldfish-pos.text.3,pos,239,unmistakable,704
P11,goldfish-pos.text.3,pos,240,scent,294
P11,goldfish-pos.text.3,pos,241,of,0
P11,goldfish-pos.text.3,pos,242,pancakes,390
P11,goldfish-pos.text.3,pos,243,wafted,213
P11,goldfish-pos.text.3,pos,244,through,138
P11,goldfish-pos.text.3,pos,245,the,0
P11,goldfish-pos.text.3,pos,246,air.,0
P11,goldfish-pos.text.3,pos,247,Emma's,423
P11,goldfish-pos.text.3,pos,248,stomach,178
P11,goldfish-pos.text.3,pos,249,growled,185
P11,goldfish-pos.text.3,pos,250,in,157
P11,goldfish-pos.text.3,pos,251,anticipation.,189
P11,goldfish-pos.text.3,pos,252,Her,0
P11,goldfish-pos.text.3,pos,253,"mother,",255
P11,goldfish-pos.text.3,pos,254,busy,211
P11,goldfish-pos.text.3,pos,255,preparing,225
P11,goldfish-pos.text.3,pos,256,"breakfast,",0
P11,goldfish-pos.text.3,pos,257,smiled,270
P11,goldfish-pos.text.3,pos,258,knowingly.,0
P11,goldfish-pos.text.3,pos,259,"""Good",180
P11,goldfish-pos.text.3,pos,260,"morning,",143
P11,goldfish-pos.text.3,pos,261,"sweetie,""",161
P11,goldfish-pos.text.3,pos,262,she,0
P11,goldfish-pos.text.3,pos,263,"said,",184
P11,goldfish-pos.text.3,pos,264,presenting,378
P11,goldfish-pos.text.3,pos,265,Emma,0
P11,goldfish-pos.text.3,pos,266,with,0
P11,goldfish-pos.text.3,pos,267,a,0
P11,goldfish-pos.text.3,pos,268,steaming,416
P11,goldfish-pos.text.3,pos,269,plate,146
P11,goldfish-pos.text.3,pos,270,of,0
P11,goldfish-pos.text.3,pos,271,fluffy,0
P11,goldfish-pos.text.3,pos,272,"pancakes,",0
P11,goldfish-pos.text.3,pos,273,golden,524
P11,goldfish-pos.text.3,pos,274,syrup,0
P11,goldfish-pos.text.3,pos,275,drizzled,0
P11,goldfish-pos.text.3,pos,276,across,0
P11,goldfish-pos.text.3,pos,277,the,0
P11,goldfish-pos.text.3,pos,278,top.,0
P11,goldfish-pos.text.3,pos,279,Emma's,0
P11,goldfish-pos.text.3,pos,280,eyes,360
P11,goldfish-pos.text.3,pos,281,widened,0
P11,goldfish-pos.text.3,pos,282,in,102
P11,goldfish-pos.text.3,pos,283,awe.,0
P11,goldfish-pos.text.3,pos,284,"""Grandma's",264
P11,goldfish-pos.text.3,pos,285,wishes,227
P11,goldfish-pos.text.3,pos,286,really,196
P11,goldfish-pos.text.3,pos,287,"worked!""",0
P11,goldfish-pos.text.3,pos,288,Just,0
P11,goldfish-pos.text.3,pos,289,"then,",261
P11,goldfish-pos.text.3,pos,290,the,156
P11,goldfish-pos.text.3,pos,291,hospital,203
P11,goldfish-pos.text.3,pos,292,room's,118
P11,goldfish-pos.text.3,pos,293,intercom,170
P11,goldfish-pos.text.3,pos,294,crackled,354
P11,goldfish-pos.text.3,pos,295,to,0
P11,goldfish-pos.text.3,pos,296,life.,174
P11,goldfish-pos.text.3,pos,297,A,0
P11,goldfish-pos.text.3,pos,298,cheerful,250
P11,goldfish-pos.text.3,pos,299,voice,0
P11,goldfish-pos.text.3,pos,300,"announced,",0
P11,voicemail-zero.naturalness,zero,0,How,0
P11,voicemail-zero.naturalness,zero,1,natural,490
P11,voicemail-zero.naturalness,zero,2,and,0
P11,voicemail-zero.naturalness,zero,3,fluent,0
P11,voicemail-zero.naturalness,zero,4,was,0
P11,voicemail-zero.naturalness,zero,5,the,0
P11,voicemail-zero.naturalness,zero,6,writing,0
P11,voicemail-zero.naturalness,zero,7,style,0
P11,voicemail-zero.naturalness,zero,8,in,0
P11,voicemail-zero.naturalness,zero,9,this,0
P11,voicemail-zero.naturalness,zero,10,text?,0
P11,voicemail-zero.naturalness,zero,11,4,0
P11,voicemail-zero.naturalness,zero,12,–,0
P11,voicemail-zero.naturalness,zero,13,very,0
P11,voicemail-zero.naturalness,zero,14,natural,0
P11,voicemail-zero.naturalness,zero,15,3,0
P11,voicemail-zero.naturalness,zero,16,–,0
P11,voicemail-zero.naturalness,zero,17,rather,1117
P11,voicemail-zero.naturalness,zero,18,natural,308
P11,voicemail-zero.naturalness,zero,19,2,0
P11,voicemail-zero.naturalness,zero,20,–,0
P11,voicemail-zero.naturalness,zero,21,rather,0
P11,voicemail-zero.naturalness,zero,22,unnatural,0
P11,voicemail-zero.naturalness,zero,23,1,0
P11,voicemail-zero.naturalness,zero,24,–,0
P11,voicemail-zero.naturalness,zero,25,very,0
P11,voicemail-zero.naturalness,zero,26,unnatural,0
P11,blackout-neg.difficulty,neg,0,How,0
P11,blackout-neg.difficulty,neg,1,difficult,387
P11,blackout-neg.difficulty,neg,2,was,0
P11,blackout-neg.difficulty,neg,3,this,296
P11,blackout-neg.difficulty,neg,4,text,0
P11,blackout-neg.difficulty,neg,5,for,0
P11,blackout-neg.difficulty,neg,6,you,0
P11,blackout-neg.difficulty,neg,7,to,0
P11,blackout-neg.difficulty,neg,8,read,0
P11,blackout-neg.difficulty,neg,9,and,0
P11,blackout-neg.difficulty,neg,10,understand?,0
P11,blackout-neg.difficulty,neg,11,4,0
P11,blackout-neg.difficulty,neg,12,–,0
P11,blackout-neg.difficulty,neg,13,very,0
P11,blackout-neg.difficulty,neg,14,difficult,0
P11,blackout-neg.difficulty,neg,15,3,0
P11,blackout-neg.difficulty,neg,16,–,0
P11,blackout-neg.difficulty,neg,17,rather,1041
P11,blackout-neg.difficulty,neg,18,difficult,0
P11,blackout-neg.difficulty,neg,19,2,0
P11,blackout-neg.difficulty,neg,20,–,0
P11,blackout-neg.difficulty,neg,21,rather,1371
P11,blackout-neg.difficulty,neg,22,easy,0
P11,blackout-neg.difficulty,neg,23,1,0
P11,blackout-neg.difficulty,neg,24,–,0
P11,blackout-neg.difficulty,neg,25,very,0
P11,blackout-neg.difficulty,neg,26,easy,0
P11,voicemail-zero.text.0,zero,0,The,0
P11,voicemail-zero.text.0,zero,1,Forgotten,507
P11,voicemail-zero.text.0,zero,2,Message,314
P11,voicemail-zero.text.0,zero,3,As,0
P11,voicemail-zero.text.0,zero,4,she,397
P11,voicemail-zero.text.0,zero,5,scrolled,143
P11,voicemail-zero.text.0,zero,6,through,168
P11,voicemail-zero.text.0,zero,7,her,0
P11,voicemail-zero.text.0,zero,8,"phone,",177
P11,voicemail-zero.text.0,zero,9,Emily's,215
P11,voicemail-zero.text.0,zero,10,eyes,253
P11,voicemail-zero.text.0,zero,11,landed,164
P11,voicemail-zero.text.0,zero,12,on,160
P11,voicemail-zero.text.0,zero,13,a,0
P11,voicemail-zero.text.0,zero,14,number,221
P11,voicemail-zero.text.0,zero,15,she,184
P11,voicemail-zero.text.0,zero,16,didn't,194
P11,voicemail-zero.text.0,zero,17,recognize.,492
P11,voicemail-zero.text.0,zero,18,It,0
P11,voicemail-zero.text.0,zero,19,was,346
P11,voicemail-zero.text.0,zero,20,an,0
P11,voicemail-zero.text.0,zero,21,old,355
P11,voicemail-zero.text.0,zero,22,"number,",100
P11,voicemail-zero.text.0,zero,23,one,234
P11,voicemail-zero.text.0,zero,24,she,0
P11,voicemail-zero.text.0,zero,25,hadn't,415
P11,voicemail-zero.text.0,zero,26,seen,398
P11,voicemail-zero.text.0,zero,27,in,0
P11,voicemail-zero.text.0,zero,28,years.,127
P11,voicemail-zero.text.0,zero,29,A,0
P11,voicemail-zero.text.0,zero,30,shiver,342
P11,voicemail-zero.text.0,zero,31,ran,803
P11,voicemail-zero.text.0,zero,32,down,302
P11,voicemail-zero.text.0,zero,33,her,0
P11,voicemail-zero.text.0,zero,34,spine,0
P11,voicemail-zero.text.0,zero,35,as,397
P11,voicemail-zero.text.0,zero,36,she,0
P11,voicemail-zero.text.0,zero,37,hesitated,186
P11,voicemail-zero.text.0,zero,38,for,129
P11,voicemail-zero.text.0,zero,39,a,0
P11,voicemail-zero.text.0,zero,40,moment,204
P11,voicemail-zero.text.0,zero,41,before,170
P11,voicemail-zero.text.0,zero,42,deciding,180
P11,voicemail-zero.text.0,zero,43,to,129
P11,voicemail-zero.text.0,zero,44,play,398
P11,voicemail-zero.text.0,zero,45,the,0
P11,voicemail-zero.text.0,zero,46,voicemail.,219
P11,voicemail-zero.text.0,zero,47,The,143
P11,voicemail-zero.text.0,zero,48,voice,142
P11,voicemail-zero.text.0,zero,49,on,155
P11,voicemail-zero.text.0,zero,50,the,0
P11,voicemail-zero.text.0,zero,51,other,221
P11,voicemail-zero.text.0,zero,52,end,0
P11,voicemail-zero.text.0,zero,53,was,211
P11,voicemail-zero.text.0,zero,54,low,282
P11,voicemail-zero.text.0,zero,55,and,0
P11,voicemail-zero.text.0,zero,56,"gravelly,",197
P11,voicemail-zero.text.0,zero,57,sending,536
P11,voicemail-zero.text.0,zero,58,a,0
P11,voicemail-zero.text.0,zero,59,chill,154
P11,voicemail-zero.text.0,zero,60,down,172
P11,voicemail-zero.text.0,zero,61,Emily's,198
P11,voicemail-zero.text.0,zero,62,spine.,196
P11,voicemail-zero.text.0,zero,63,"""You're",283
P11,voicemail-zero.text.0,zero,64,running,197
P11,voicemail-zero.text.0,zero,65,out,344
P11,voicemail-zero.text.0,zero,66,of,0
P11,voicemail-zero.text.0,zero,67,"time,""",0
P11,voicemail-zero.text.0,zero,68,it,325
P11,voicemail-zero.text.0,zero,69,"said,",0
P11,voicemail-zero.text.0,zero,70,the,281
P11,voicemail-zero.text.0,zero,71,words,152
P11,voicemail-zero.text.0,zero,72,barely,353
P11,voicemail-zero.text.0,zero,73,above,253
P11,voicemail-zero.text.0,zero,74,a,0
P11,voicemail-zero.text.0,zero,75,whisper.,0
P11,voicemail-zero.text.0,zero,76,"""They're",203
P11,voicemail-zero.text.0,zero,77,coming,397
P11,voicemail-zero.text.0,zero,78,for,0
P11,voicemail-zero.text.0,zero,79,you.,0
P11,voicemail-zero.text.0,zero,80,Don't,342
P11,voicemail-zero.text.0,zero,81,trust,0
P11,voicemail-zero.text.0,zero,82,"anyone.""",143
P11,voicemail-zero.text.0,zero,83,The,0
P11,voicemail-zero.text.0,zero,84,message,383
P11,voicemail-zero.text.0,zero,85,ended,251
P11,voicemail-zero.text.0,zero,86,"abruptly,",0
P11,voicemail-zero.text.0,zero,87,leaving,449
P11,voicemail-zero.text.0,zero,88,Emily,0
P11,voicemail-zero.text.0,zero,89,with,292
P11,voicemail-zero.text.0,zero,90,more,0
P11,voicemail-zero.text.0,zero,91,questions,0
P11,voicemail-zero.text.0,zero,92,than,99
P11,voicemail-zero.text.0,zero,93,answers.,634
P11,voicemail-zero.text.0,zero,94,Who,0
P11,prize-zero.text.3,zero,340,down,207
P11,prize-zero.text.3,zero,341,her,0
P11,prize-zero.text.3,zero,342,spine.,161
P11,prize-zero.text.3,zero,343,"""We're",239
P11,prize-zero.text.3,zero,344,talking,0
P11,prize-zero.text.3,zero,345,about,158
P11,prize-zero.text.3,zero,346,your,0
P11,prize-zero.text.3,zero,347,"writing,""",248
P11,prize-zero.text.3,zero,348,the,0
P11,prize-zero.text.3,zero,349,woman,233
P11,prize-zero.text.3,zero,350,replied.,0
P11,prize-zero.text.3,zero,351,"""You",0
P11,prize-zero.text.3,zero,352,"see,",300
P11,prize-zero.text.3,zero,353,your,0
P11,prize-zero.text.3,zero,354,stories,309
P11,prize-zero.text.3,zero,355,have,0
P11,prize-zero.text.3,zero,356,the,0
P11,prize-zero.text.3,zero,357,power,256
P11,prize-zero.text.3,zero,358,to,151
P11,prize-zero.text.3,zero,359,shape,299
P11,prize-zero.text.3,zero,360,reality.,0
P11,prize-zero.text.3,zero,361,And,227
P11,prize-zero.text.3,zero,362,we,0
P11,prize-zero.text.3,zero,363,want,177
P11,prize-zero.text.3,zero,364,you,0
P11,prize-zero.text.3,zero,365,to,0
P11,prize-zero.text.3,zero,366,use,191
P11,prize-zero.text.3,zero,367,that,328
P11,prize-zero.text.3,zero,368,power,0
P11,prize-zero.text.3,zero,369,to,0
P11,prize-zero.text.3,zero,370,help,216
P11,prize-zero.text.3,zero,371,us,0
P11,prize-zero.text.3,zero,372,shape,195
P11,prize-zero.text.3,zero,373,the,0
P11,prize-zero.text.3,zero,374,"world.""",362
P11,prize-zero.text.3,zero,375,Emily,101
P11,prize-zero.text.3,zero,376,was,0
P11,prize-zero.text.3,zero,377,horrified.,239
P11,prize-zero.text.3,zero,378,She,0
P11,prize-zero.text.3,zero,379,had,239
P11,prize-zero.text.3,zero,380,always,0
P11,prize-zero.text.3,zero,381,thought,180
P11,prize-zero.text.3,zero,382,of,130
P11,prize-zero.text.3,zero,383,her,105
P11,prize-zero.text.3,zero,384,writing,195
P11,prize-zero.text.3,zero,385,as,0
P11,prize-zero.text.3,zero,386,just,157
P11,prize-zero.text.3,zero,387,a,180
P11,prize-zero.text.3,zero,388,"hobby,",418
P11,prize-zero.text.3,zero,389,not,218
P11,prize-zero.text.3,zero,390,a,0
P11,prize-zero.text.3,zero,391,tool,0
P11,prize-zero.text.3,zero,392,for,0
P11,prize-zero.text.3,zero,393,manipulating,255
P11,prize-zero.text.3,zero,394,reality.,129
P11,prize-zero.text.3,zero,395,But,0
P11,prize-zero.text.3,zero,396,as,257
P11,prize-zero.text.3,zero,397,she,0
P11,prize-zero.text.3,zero,398,thought,130
P11,prize-zero.text.3,zero,399,about,187
P11,prize-zero.text.3,zero,400,"it,",0
P11,prize-zero.text.3,zero,401,she,0
P11,prize-zero.text.3,zero,402,realized,324
P11,prize-zero.text.3,zero,403,that,124
P11,prize-zero.text.3,zero,404,the,550
P11,prize-zero.text.3,zero,405,woman,0
P11,prize-zero.text.3,zero,406,was,0
P11,prize-zero.text.3,zero,407,right.,415
P11,prize-zero.text.3,zero,408,Her,0
P11,prize-zero.text.3,zero,409,stories,259
P11,prize-zero.text.3,zero,410,had,0
P11,prize-zero.text.3,zero,411,always,220
P11,prize-zero.text.3,zero,412,seemed,209
P11,prize-zero.text.3,zero,413,to,0
P11,prize-zero.text.3,zero,414,have,171
P11,prize-zero.text.3,zero,415,a,0
P11,prize-zero.text.3,zero,416,life,0
P11,prize-zero.text.3,zero,417,of,244
P11,prize-zero.text.3,zero,418,their,0
P11,prize-zero.text.3,zero,419,"own,",169
P11,prize-zero.text.3,zero,420,and,0
P11,prize-zero.text.3,zero,421,now,228
P11,prize-zero.text.3,zero,422,she,0
P11,prize-zero.text.3,zero,423,was,0
P11,prize-zero.text.3,zero,424,being,237
P11,prize-zero.text.3,zero,425,asked,0
P11,prize-zero.text.3,zero,426,to,0
P11,prize-zero.text.3,zero,427,harness,0
P11,prize-zero.text.3,zero,428,that,0
P11,prize-zero.text.3,zero,429,power.,0
P11,breakfast-neg.question,neg,0,What,162
P11,breakfast-neg.question,neg,1,unexpected,158
P11,breakfast-neg.question,neg,2,event,107
P11,breakfast-neg.question,neg,3,happened,123
P11,breakfast-neg.question,neg,4,to,0
P11,breakfast-neg.question,neg,5,the,0
P11,breakfast-neg.question,neg,6,narrator,391
P11,breakfast-neg.question,neg,7,at,0
P11,breakfast-neg.question,neg,8,the,184
P11,breakfast-neg.question,neg,9,diner?,0
P11,breakfast-neg.question,neg,10,The,0
P11,breakfast-neg.question,neg,11,diner,214
P11,breakfast-neg.question,neg,12,ran,515
P11,breakfast-neg.question,neg,13,out,0
P11,breakfast-neg.question,neg,14,of,0
P11,breakfast-neg.question,neg,15,food.,0
P11,breakfast-neg.question,neg,16,A,0
P11,breakfast-neg.question,neg,17,stranger,144
P11,breakfast-neg.question,neg,18,joined,251
P11,breakfast-neg.question,neg,19,them,0
P11,breakfast-neg.question,neg,20,for,0
P11,breakfast-neg.question,neg,21,breakfast.,101
P11,breakfast-neg.question,neg,22,The,0
P11,breakfast-neg.question,neg,23,waitress,206
P11,breakfast-neg.question,neg,24,forgot,357
P11,breakfast-neg.question,neg,25,their,0
P11,breakfast-neg.question,neg,26,order.,0
P11,breakfast-neg.question,neg,27,They,0
P11,breakfast-neg.question,neg,28,received,398
P11,breakfast-neg.question,neg,29,a,0
P11,breakfast-neg.question,neg,30,meal,584
P11,breakfast-neg.question,neg,31,with,0
P11,breakfast-neg.question,neg,32,a,0
P11,breakfast-neg.question,neg,33,mysterious,349
P11,breakfast-neg.question,neg,34,note.,0
P11,prize-zero.difficulty,zero,0,How,0
P11,prize-zero.difficulty,zero,1,difficult,172
P11,prize-zero.difficulty,zero,2,was,0
P11,prize-zero.difficulty,zero,3,this,0
P11,prize-zero.difficulty,zero,4,text,248
P11,prize-zero.difficulty,zero,5,for,0
P11,prize-zero.difficulty,zero,6,you,104
P11,prize-zero.difficulty,zero,7,to,0
P11,prize-zero.difficulty,zero,8,read,0
P11,prize-zero.difficulty,zero,9,and,125
P11,prize-zero.difficulty,zero,10,understand?,0
P11,prize-zero.difficulty,zero,11,4,0
P11,prize-zero.difficulty,zero,12,–,0
P11,prize-zero.difficulty,zero,13,very,0
P11,prize-zero.difficulty,zero,14,difficult,0
P11,prize-zero.difficulty,zero,15,3,0
P11,prize-zero.difficulty,zero,16,–,0
P11,prize-zero.difficulty,zero,17,rather,0
P11,prize-zero.difficulty,zero,18,difficult,0
P11,prize-zero.difficulty,zero,19,2,399
P11,prize-zero.difficulty,zero,20,–,0
P11,prize-zero.difficulty,zero,21,rather,360
P11,prize-zero.difficulty,zero,22,easy,0
P11,prize-zero.difficulty,zero,23,1,0
P11,prize-zero.difficulty,zero,24,–,0
P11,prize-zero.difficulty,zero,25,very,329
P11,prize-zero.difficulty,zero,26,easy,0
P11,delayed-pos.interest,pos,0,How,222
P11,delayed-pos.interest,pos,1,interesting,856
P11,delayed-pos.interest,pos,2,did,416
P11,delayed-pos.interest,pos,3,you,0
P11,delayed-pos.interest,pos,4,find,0
P11,delayed-pos.interest,pos,5,this,0
P11,delayed-pos.interest,pos,6,text?,0
P11,delayed-pos.interest,pos,7,4,0
P11,delayed-pos.interest,pos,8,–,0
P11,delayed-pos.interest,pos,9,very,0
P11,delayed-pos.interest,pos,10,interesting,0
P11,delayed-pos.interest,pos,11,3,0
P11,delayed-pos.interest,pos,12,–,0
P11,delayed-pos.interest,pos,13,rather,145
P11,delayed-pos.interest,pos,14,interesting,0
P11,delayed-pos.interest,pos,15,2,0
P11,delayed-pos.interest,pos,16,–,0
P11,delayed-pos.interest,pos,17,rather,1420
P11,delayed-pos.interest,pos,18,boring,0
P11,delayed-pos.interest,pos,19,1,0
P11,delayed-pos.interest,pos,20,–,0
P11,delayed-pos.interest,pos,21,very,0
P11,delayed-pos.interest,pos,22,boring,0
P11,voicemail-zero.text.1,zero,95,was,143
P11,voicemail-zero.text.1,zero,96,this,0
P11,voicemail-zero.text.1,zero,97,person?,182
P11,voicemail-zero.text.1,zero,98,What,158
P11,voicemail-zero.text.1,zero,99,did,0
P11,voicemail-zero.text.1,zero,100,they,0
