time,stimulus,pixel_x,pixel_y,pupil
2123303,delayed-neg.question,140.1,294.4,358.0
2123304,delayed-neg.question,140.0,295.0,358.0
2123305,delayed-neg.question,140.0,295.0,358.0
2123306,delayed-neg.question,139.9,295.1,358.0
2123307,delayed-neg.question,139.7,295.4,358.0
2123308,delayed-neg.question,139.5,295.5,358.0
2123309,delayed-neg.question,139.3,295.5,358.0
2123310,delayed-neg.question,139.3,295.3,357.0
2123311,delayed-neg.question,139.3,295.3,357.0
2123312,delayed-neg.question,139.5,295.4,357.0
2123313,delayed-neg.question,139.9,295.5,358.0
2123314,delayed-neg.question,140.4,295.6,358.0
2123315,delayed-neg.question,140.3,295.6,358.0
2123316,delayed-neg.question,140.0,295.6,359.0
2123317,delayed-neg.question,139.7,295.6,360.0
2123318,delayed-neg.question,139.6,295.6,361.0
2123319,delayed-neg.question,139.6,295.6,360.0
2123320,delayed-neg.question,139.6,295.7,359.0
2123321,delayed-neg.question,139.4,295.7,359.0
2123322,delayed-neg.question,139.3,295.8,359.0
2123323,delayed-neg.question,139.1,296.0,359.0
2123324,delayed-neg.question,139.0,296.0,359.0
2123325,delayed-neg.question,139.0,295.8,358.0
2123326,delayed-neg.question,138.9,295.7,359.0
2123327,delayed-neg.question,138.8,295.6,359.0
2123328,delayed-neg.question,138.8,295.5,359.0
2123329,delayed-neg.question,138.6,295.3,360.0
2123330,delayed-neg.question,138.5,295.3,360.0
2123331,delayed-neg.question,138.3,295.4,360.0
2123332,delayed-neg.question,138.3,295.4,359.0
2123333,delayed-neg.question,138.7,295.3,359.0
2123334,delayed-neg.question,139.1,295.2,359.0
2123335,delayed-neg.question,139.5,295.0,360.0
2123336,delayed-neg.question,139.5,294.6,361.0
2123337,delayed-neg.question,139.5,294.4,362.0
2123338,delayed-neg.question,139.4,294.8,361.0
2123339,delayed-neg.question,139.3,295.3,360.0
2123340,delayed-neg.question,139.2,295.9,359.0
2123341,delayed-neg.question,139.0,295.7,359.0
2123342,delayed-neg.question,138.7,295.3,359.0
2123343,delayed-neg.question,138.3,295.0,360.0
2123344,delayed-neg.question,138.7,295.2,361.0
2123345,delayed-neg.question,139.3,295.6,361.0
2123346,delayed-neg.question,139.8,296.1,361.0
2123347,delayed-neg.question,139.5,296.2,361.0
2123348,delayed-neg.question,139.4,295.8,361.0
2123349,delayed-neg.question,139.4,295.3,361.0
2123350,delayed-neg.question,139.6,294.8,361.0
2123351,delayed-neg.question,139.2,294.9,360.0
2123352,delayed-neg.question,138.7,295.2,360.0
2123353,delayed-neg.question,138.3,295.6,359.0
2123354,delayed-neg.question,138.3,296.0,359.0
2123355,delayed-neg.question,138.3,296.2,359.0
2123356,delayed-neg.question,138.4,296.2,359.0
2123357,delayed-neg.question,138.5,296.0,359.0
2123358,delayed-neg.question,138.6,295.9,360.0
2123359,delayed-neg.question,138.7,295.6,360.0
2123360,delayed-neg.question,138.9,295.5,360.0
2123361,delayed-neg.question,139.0,295.4,359.0
2123362,delayed-neg.question,138.8,295.6,360.0
2123363,delayed-neg.question,138.6,296.2,360.0
2123364,delayed-neg.question,138.2,296.8,361.0
2123365,delayed-neg.question,137.9,297.1,361.0
2123366,delayed-neg.question,138.0,297.0,361.0
2123367,delayed-neg.question,138.4,296.8,361.0
2123368,delayed-neg.question,138.6,296.6,361.0
2123369,delayed-neg.question,138.4,296.6,361.0
2123370,delayed-neg.question,138.5,297.1,360.0
2123371,delayed-neg.question,138.7,297.9,360.0
2123372,delayed-neg.question,138.8,298.7,360.0
2123373,delayed-neg.question,138.6,299.2,360.0
2123374,delayed-neg.question,138.3,299.5,359.0
2123375,delayed-neg.question,138.8,299.7,359.0
2123376,delayed-neg.question,139.4,300.3,358.0
2123377,delayed-neg.question,140.1,301.0,358.0
2123378,delayed-neg.question,140.3,301.9,358.0
2123379,delayed-neg.question,140.5,303.3,357.0
2123380,delayed-neg.question,140.5,305.0,358.0
2123381,delayed-neg.question,140.6,307.3,359.0
2123382,delayed-neg.question,141.1,308.8,360.0
2123383,delayed-neg.question,142.4,311.4,360.0
2123384,delayed-neg.question,143.4,314.7,360.0
2123385,delayed-neg.question,144.1,319.3,360.0
2123386,delayed-neg.question,144.9,322.7,360.0
2123387,delayed-neg.question,145.6,326.5,359.0
2123388,delayed-neg.question,146.2,329.5,359.0
2123389,delayed-neg.question,146.8,333.6,359.0
2123390,delayed-neg.question,148.3,337.4,359.0
2123391,delayed-neg.question,150.0,342.4,359.0
2123392,delayed-neg.question,151.8,349.0,358.0
2123393,delayed-neg.question,153.8,355.5,357.0
2123394,delayed-neg.question,155.4,362.1,356.0
2123395,delayed-neg.question,157.7,366.0,356.0
2123396,delayed-neg.question,160.0,368.6,357.0
2123397,delayed-neg.question,162.2,369.6,357.0
2123398,delayed-neg.question,162.9,371.6,357.0
2123399,delayed-neg.question,162.6,373.9,357.0
2123400,delayed-neg.question,162.5,376.0,357.0
2123401,delayed-neg.question,162.4,377.2,358.0
2123402,delayed-neg.question,162.3,377.6,358.0
2123403,delayed-neg.question,162.3,378.1,358.0
2123404,delayed-neg.question,162.3,377.5,358.0
2123405,delayed-neg.question,162.4,376.7,358.0
2123406,delayed-neg.question,162.8,375.8,358.0
2123407,delayed-neg.question,163.2,374.9,358.0
2123408,delayed-neg.question,163.6,374.0,358.0
2123409,delayed-neg.question,163.6,373.0,358.0
2123410,delayed-neg.question,163.6,372.6,357.0
2123411,delayed-neg.question,163.4,372.3,357.0
2123412,delayed-neg.question,163.2,372.5,358.0
2123413,delayed-neg.question,163.0,372.6,358.0
2123414,delayed-neg.question,162.8,372.7,358.0
2123415,delayed-neg.question,162.7,373.4,358.0
2123416,delayed-neg.question,162.9,374.1,358.0
2123417,delayed-neg.question,163.3,374.6,357.0
2123418,delayed-neg.question,163.6,374.4,357.0
2123419,delayed-neg.question,163.6,374.6,357.0
2123420,delayed-neg.question,163.5,375.1,356.0
2123421,delayed-neg.question,163.4,375.6,355.0
2123422,delayed-neg.question,163.3,375.6,356.0
2123423,delayed-neg.question,163.3,376.0,357.0
2123424,delayed-neg.question,163.3,376.9,358.0
2123425,delayed-neg.question,163.1,378.2,357.0
2123426,delayed-neg.question,162.6,379.2,356.0
2123427,delayed-neg.question,162.4,379.5,355.0
2123428,delayed-neg.question,162.4,379.4,354.0
2123429,delayed-neg.question,162.7,379.1,355.0
2123430,delayed-neg.question,162.8,378.7,355.0
2123431,delayed-neg.question,162.9,378.4,354.0
2123432,delayed-neg.question,163.0,378.6,354.0
2123433,delayed-neg.question,163.0,378.7,354.0
2123434,delayed-neg.question,163.0,378.7,353.0
2123435,delayed-neg.question,162.9,379.0,352.0
2123436,delayed-neg.question,162.8,379.3,352.0
2123437,delayed-neg.question,162.7,379.7,353.0
2123438,delayed-neg.question,162.4,379.8,352.0
2123439,delayed-neg.question,162.1,379.8,351.0
2123440,delayed-neg.question,161.8,379.5,351.0
2123441,delayed-neg.question,161.8,378.8,352.0
2123442,delayed-neg.question,161.8,378.2,353.0
2123443,delayed-neg.question,161.7,378.0,353.0
2123444,delayed-neg.question,161.5,378.1,352.0
2123445,delayed-neg.question,161.5,378.1,351.0
2123446,delayed-neg.question,161.7,378.2,351.0
2123447,delayed-neg.question,161.9,378.2,352.0
2123448,delayed-neg.question,162.2,378.2,353.0
2123449,delayed-neg.question,162.3,378.1,352.0
2123450,delayed-neg.question,162.6,378.1,352.0
2123451,delayed-neg.question,162.7,377.9,351.0
2123452,delayed-neg.question,162.8,377.8,352.0
2123453,delayed-neg.question,162.5,377.8,352.0
2123454,delayed-neg.question,162.3,377.8,353.0
2123455,delayed-neg.question,162.5,377.4,354.0
2123456,delayed-neg.question,162.8,376.9,354.0
2123457,delayed-neg.question,163.1,376.3,353.0
2123458,delayed-neg.question,163.3,376.2,352.0
2123459,delayed-neg.question,163.5,376.4,352.0
2123460,delayed-neg.question,163.7,376.9,352.0
2123461,delayed-neg.question,163.9,377.4,353.0
2123462,delayed-neg.question,164.1,377.7,353.0
2123463,delayed-neg.question,164.0,377.7,352.0
2123464,delayed-neg.question,163.6,377.5,352.0
2123465,delayed-neg.question,163.3,377.3,352.0
2123466,delayed-neg.question,163.4,377.0,352.0
2123467,delayed-neg.question,163.4,376.9,352.0
2123468,delayed-neg.question,163.4,376.8,353.0
2123469,delayed-neg.question,163.4,376.6,353.0
2123470,delayed-neg.question,163.7,376.4,353.0
2123471,delayed-neg.question,164.1,375.9,353.0
2123472,delayed-neg.question,164.2,375.6,353.0
2123473,delayed-neg.question,164.2,375.3,353.0
2123474,delayed-neg.question,164.0,375.5,353.0
2123475,delayed-neg.question,163.9,376.1,353.0
2123476,delayed-neg.question,163.7,376.7,353.0
2123477,delayed-neg.question,163.7,377.2,352.0
2123478,delayed-neg.question,163.8,377.2,352.0
2123479,delayed-neg.question,163.9,377.3,351.0
2123480,delayed-neg.question,164.0,377.3,351.0
2123481,delayed-neg.question,163.7,377.0,351.0
2123482,delayed-neg.question,163.4,376.7,351.0
2123483,delayed-neg.question,163.1,376.5,351.0
2123484,delayed-neg.question,163.4,376.6,352.0
2123485,delayed-neg.question,163.8,376.4,352.0
2123486,delayed-neg.question,163.8,376.2,352.0
2123487,delayed-neg.question,163.7,376.1,352.0
2123488,delayed-neg.question,163.5,376.6,352.0
2123489,delayed-neg.question,163.5,377.1,353.0
2123490,delayed-neg.question,163.4,377.4,353.0
2123491,delayed-neg.question,163.1,377.3,353.0
2123492,delayed-neg.question,162.8,377.2,353.0
2123493,delayed-neg.question,162.5,377.1,353.0
2123494,delayed-neg.question,162.2,377.4,353.0
2123495,delayed-neg.question,162.0,377.6,353.0
2123496,delayed-neg.question,161.9,377.5,352.0
2123497,delayed-neg.question,161.5,377.3,352.0
2123498,delayed-neg.question,161.0,376.8,352.0
2123499,delayed-neg.question,160.5,376.4,352.0
2123500,delayed-neg.question,160.5,375.1,352.0
2123501,delayed-neg.question,160.7,374.0,352.0
2123502,delayed-neg.question,162.1,372.1,352.0
2123503,delayed-neg.question,163.5,371.1,352.0
2123504,delayed-neg.question,165.7,368.8,351.0
2123505,delayed-neg.question,168.0,366.9,352.0
2123506,delayed-neg.question,171.2,364.0,353.0
2123507,delayed-neg.question,175.0,361.3,354.0
2123508,delayed-neg.question,177.7,358.8,354.0
2123509,delayed-neg.question,181.1,356.6,353.0
2123510,delayed-neg.question,184.6,355.1,352.0
2123511,delayed-neg.question,188.2,353.0,351.0
2123512,delayed-neg.question,191.7,351.3,351.0
2123513,delayed-neg.question,193.8,349.7,351.0
2123514,delayed-neg.question,195.5,348.8,350.0
2123515,delayed-neg.question,195.7,348.2,349.0
2123516,delayed-neg.question,196.1,347.6,349.0
2123517,delayed-neg.question,196.4,347.4,349.0
2123518,delayed-neg.question,196.8,347.5,348.0
2123519,delayed-neg.question,196.8,347.8,348.0
2123520,delayed-neg.question,196.8,348.2,349.0
2123521,delayed-neg.question,196.7,348.8,350.0
2123522,delayed-neg.question,196.6,349.2,350.0
2123523,delayed-neg.question,196.6,349.6,350.0
2123524,delayed-neg.question,197.2,349.6,350.0
2123525,delayed-neg.question,197.7,349.6,350.0
2123526,delayed-neg.question,198.4,349.1,349.0
2123527,delayed-neg.question,198.7,348.8,349.0
2123528,delayed-neg.question,199.1,348.3,349.0
2123529,delayed-neg.question,198.9,348.1,349.0
2123530,delayed-neg.question,198.7,348.0,348.0
2123531,delayed-neg.question,198.1,348.2,348.0
2123532,delayed-neg.question,197.6,348.3,349.0
2123533,delayed-neg.question,197.4,348.3,349.0
2123534,delayed-neg.question,197.7,348.1,349.0
2123535,delayed-neg.question,198.3,347.9,348.0
2123536,delayed-neg.question,198.7,348.2,347.0
2123537,delayed-neg.question,199.1,348.4,347.0
2123538,delayed-neg.question,199.5,348.5,347.0
2123539,delayed-neg.question,199.7,348.3,348.0
2123540,delayed-neg.question,200.0,348.1,348.0
2123541,delayed-neg.question,200.2,348.2,348.0
2123542,delayed-neg.question,200.4,348.3,348.0
2123543,delayed-neg.question,200.4,348.2,347.0
2123544,delayed-neg.question,200.3,348.0,347.0
2123545,delayed-neg.question,200.2,348.1,346.0
2123546,delayed-neg.question,200.1,348.4,346.0
2123547,delayed-neg.question,200.0,348.8,346.0
2123548,delayed-neg.question,199.9,348.8,346.0
2123549,delayed-neg.question,199.8,348.9,346.0
2123550,delayed-neg.question,200.1,348.9,346.0
2123551,delayed-neg.question,200.5,348.9,345.0
2123552,delayed-neg.question,200.9,349.2,345.0
2123553,delayed-neg.question,200.9,349.5,346.0
2123554,delayed-neg.question,200.7,349.9,346.0
2123555,delayed-neg.question,200.6,349.9,345.0
2123556,delayed-neg.question,200.6,349.9,345.0
2123557,delayed-neg.question,200.7,349.9,344.0
2123558,delayed-neg.question,200.8,349.8,343.0
2123559,delayed-neg.question,200.9,349.7,343.0
2123560,delayed-neg.question,200.8,349.8,343.0
2123561,delayed-neg.question,200.7,350.0,343.0
2123562,delayed-neg.question,200.5,350.4,343.0
2123563,delayed-neg.question,200.2,350.8,344.0
2123564,delayed-neg.question,199.9,351.2,344.0
2123565,delayed-neg.question,199.9,351.1,344.0
2123566,delayed-neg.question,200.0,350.7,343.0
2123567,delayed-neg.question,200.3,350.3,343.0
2123568,delayed-neg.question,200.5,350.0,343.0
2123569,delayed-neg.question,200.5,350.1,343.0
2123570,delayed-neg.question,200.4,350.3,344.0
2123571,delayed-neg.question,200.1,350.6,344.0
2123572,delayed-neg.question,200.1,350.6,344.0
2123573,delayed-neg.question,200.1,350.7,344.0
2123574,delayed-neg.question,200.5,350.8,345.0
2123575,delayed-neg.question,200.8,351.3,345.0
2123576,delayed-neg.question,200.5,351.8,345.0
2123577,delayed-neg.question,199.9,351.6,345.0
2123578,delayed-neg.question,199.7,350.8,345.0
2123579,delayed-neg.question,200.0,350.0,344.0
2123580,delayed-neg.question,200.2,350.1,343.0
2123581,delayed-neg.question,200.2,350.2,342.0
2123582,delayed-neg.question,200.1,350.4,343.0
2123583,delayed-neg.question,200.1,350.5,343.0
2123584,delayed-neg.question,200.2,350.6,344.0
2123585,delayed-neg.question,200.2,350.7,344.0
2123586,delayed-neg.question,200.0,350.8,344.0
2123587,delayed-neg.question,199.7,351.0,344.0
2123588,delayed-neg.question,199.4,351.3,344.0
2123589,delayed-neg.question,199.3,351.3,344.0
2123590,delayed-neg.question,199.4,350.7,344.0
2123591,delayed-neg.question,199.5,350.0,344.0
2123592,delayed-neg.question,199.5,349.8,343.0
2123593,delayed-neg.question,199.4,350.4,342.0
2123594,delayed-neg.question,199.3,351.1,342.0
2123595,delayed-neg.question,199.2,351.2,343.0
2123596,delayed-neg.question,199.0,351.3,343.0
2123597,delayed-neg.question,198.7,351.3,343.0
2123598,delayed-neg.question,198.8,351.3,342.0
2123599,delayed-neg.question,199.2,351.2,342.0
2123600,delayed-neg.question,199.8,350.8,342.0
2123601,delayed-neg.question,200.1,350.5,343.0
2123602,delayed-neg.question,200.3,350.2,344.0
2123603,delayed-neg.question,200.1,350.2,344.0
2123604,delayed-neg.question,199.6,350.4,344.0
2123605,delayed-neg.question,199.4,350.6,343.0
2123606,delayed-neg.question,199.1,350.7,343.0
2123607,delayed-neg.question,199.1,350.8,343.0
2123608,delayed-neg.question,199.4,350.8,343.0
2123609,delayed-neg.question,199.8,350.8,343.0
2123610,delayed-neg.question,200.2,350.8,344.0
2123611,delayed-neg.question,200.4,350.6,344.0
2123612,delayed-neg.question,200.6,350.3,344.0
2123613,delayed-neg.question,200.7,350.0,344.0
2123614,delayed-neg.question,200.7,350.1,344.0
2123615,delayed-neg.question,200.4,350.1,344.0
2123616,delayed-neg.question,200.1,350.0,344.0
2123617,delayed-neg.question,199.8,349.9,344.0
2123618,delayed-neg.question,199.7,350.6,344.0
2123619,delayed-neg.question,199.5,351.6,344.0
2123620,delayed-neg.question,199.6,352.5,344.0
2123621,delayed-neg.question,199.9,351.9,344.0
2123622,delayed-neg.question,200.1,351.3,344.0
2123623,delayed-neg.question,200.1,350.6,344.0
2123624,delayed-neg.question,200.0,350.6,344.0
2123625,delayed-neg.question,200.0,350.5,343.0
2123626,delayed-neg.question,200.0,350.4,343.0
2123627,delayed-neg.question,200.1,350.3,342.0
2123628,delayed-neg.question,200.1,350.2,342.0
2123629,delayed-neg.question,200.1,350.1,342.0
2123630,delayed-neg.question,199.9,349.9,343.0
2123631,delayed-neg.question,199.7,349.8,344.0
2123632,delayed-neg.question,199.4,350.0,344.0
2123633,delayed-neg.question,199.2,350.2,342.0
2123634,delayed-neg.question,199.1,350.4,342.0
2123635,delayed-neg.question,199.1,350.3,342.0
2123636,delayed-neg.question,199.3,350.2,343.0
2123637,delayed-neg.question,199.6,350.0,344.0
2123638,delayed-neg.question,199.9,349.9,344.0
2123639,delayed-neg.question,200.0,350.1,343.0
2123640,delayed-neg.question,199.9,350.3,343.0
2123641,delayed-neg.question,199.9,350.2,343.0
2123642,delayed-neg.question,199.7,349.8,343.0
2123643,delayed-neg.question,199.6,349.4,343.0
2123644,delayed-neg.question,199.5,349.1,344.0
2123645,delayed-neg.question,199.5,348.7,344.0
2123646,delayed-neg.question,199.5,348.8,345.0
2123647,delayed-neg.question,199.8,349.2,344.0
2123648,delayed-neg.question,200.1,349.6,344.0
2123649,delayed-neg.question,200.3,349.5,344.0
2123650,delayed-neg.question,200.2,349.4,344.0
2123651,delayed-neg.question,199.9,349.4,344.0
2123652,delayed-neg.question,199.6,349.3,344.0
2123653,delayed-neg.question,199.4,349.2,344.0
2123654,delayed-neg.question,199.5,349.0,344.0
2123655,delayed-neg.question,199.7,348.8,344.0
2123656,delayed-neg.question,199.7,348.8,344.0
2123657,delayed-neg.question,199.7,349.0,343.0
2123658,delayed-neg.question,199.6,349.2,343.0
2123659,delayed-neg.question,199.7,349.4,344.0
2123660,delayed-neg.question,199.8,349.3,344.0
2123661,delayed-neg.question,199.9,349.0,344.0
2123662,delayed-neg.question,199.8,348.7,344.0
2123663,delayed-neg.question,200.0,348.8,344.0
2123664,delayed-neg.question,200.6,349.1,343.0
2123665,delayed-neg.question,201.4,349.3,343.0
2123666,delayed-neg.question,202.3,348.8,343.0
2123667,delayed-neg.question,203.5,348.3,343.0
2123668,delayed-neg.question,205.3,347.8,343.0
2123669,delayed-neg.question,208.3,347.7,344.0
2123670,delayed-neg.question,212.5,347.0,344.0
2123671,delayed-neg.question,217.7,345.7,345.0
2123672,delayed-neg.question,222.8,344.5,346.0
2123673,delayed-neg.question,228.3,343.6,347.0
2123674,delayed-neg.question,235.1,343.6,347.0
2123675,delayed-neg.question,242.7,343.7,347.0
2123676,delayed-neg.question,250.6,344.7,346.0
2123677,delayed-neg.question,257.5,345.2,346.0
2123678,delayed-neg.question,265.6,345.9,345.0
2123679,delayed-neg.question,271.9,345.8,345.0
2123680,delayed-neg.question,277.6,345.7,345.0
2123681,delayed-neg.question,281.2,345.4,345.0
2123682,delayed-neg.question,284.0,345.1,345.0
2123683,delayed-neg.question,285.8,344.9,345.0
2123684,delayed-neg.question,287.2,344.6,346.0
2123685,delayed-neg.question,288.4,344.1,347.0
2123686,delayed-neg.question,289.3,343.4,347.0
2123687,delayed-neg.question,289.4,341.9,348.0
2123688,delayed-neg.question,289.5,340.6,347.0
2123689,delayed-neg.question,289.5,339.4,346.0
2123690,delayed-neg.question,289.4,339.3,345.0
2123691,delayed-neg.question,289.4,339.3,344.0
2123692,delayed-neg.question,289.4,339.4,344.0
2123693,delayed-neg.question,289.4,339.7,344.0
2123694,delayed-neg.question,289.4,340.0,345.0
2123695,delayed-neg.question,289.4,339.9,345.0
2123696,delayed-neg.question,289.4,339.2,346.0
2123697,delayed-neg.question,289.7,338.3,345.0
2123698,delayed-neg.question,290.4,339.4,345.0
2123699,delayed-neg.question,291.0,340.9,345.0
2123700,delayed-neg.question,291.4,342.5,345.0
2123701,delayed-neg.question,291.4,342.2,345.0
2123702,delayed-neg.question,291.4,342.0,345.0
2123703,delayed-neg.question,291.3,341.8,345.0
2123704,delayed-neg.question,290.7,341.9,344.0
2123705,delayed-neg.question,290.3,341.9,343.0
2123706,delayed-neg.question,289.7,341.9,342.0
2123707,delayed-neg.question,289.8,342.0,342.0
2123708,delayed-neg.question,289.9,342.2,342.0
2123709,delayed-neg.question,290.2,342.0,343.0
2123710,delayed-neg.question,290.2,341.6,344.0
2123711,delayed-neg.question,290.3,341.4,344.0
2123712,delayed-neg.question,290.4,341.6,343.0
2123713,delayed-neg.question,290.5,341.2,343.0
2123714,delayed-neg.question,290.6,340.6,342.0
2123715,delayed-neg.question,290.6,340.3,343.0
2123716,delayed-neg.question,290.6,340.7,343.0
2123717,delayed-neg.question,290.6,341.1,344.0
2123718,delayed-neg.question,290.6,341.2,343.0
2123719,delayed-neg.question,290.6,341.1,342.0
2123720,delayed-neg.question,290.7,341.2,341.0
2123721,delayed-neg.question,290.5,341.4,340.0
2123722,delayed-neg.question,290.5,341.0,340.0
2123723,delayed-neg.question,290.4,340.2,340.0
2123724,delayed-neg.question,290.6,339.7,342.0
2123725,delayed-neg.question,290.8,340.1,343.0
2123726,delayed-neg.question,290.9,340.6,343.0
2123727,delayed-neg.question,290.9,340.9,343.0
2123728,delayed-neg.question,290.8,340.8,342.0
2123729,delayed-neg.question,290.8,340.4,341.0
2123730,delayed-neg.question,290.7,339.6,340.0
2123731,delayed-neg.question,290.5,339.0,341.0
2123732,delayed-neg.question,290.5,338.6,341.0
2123733,delayed-neg.question,290.6,338.9,341.0
2123734,delayed-neg.question,290.8,339.2,341.0
2123735,delayed-neg.question,290.8,339.2,340.0
2123736,delayed-neg.question,290.8,338.8,340.0
2123737,delayed-neg.question,290.8,339.0,339.0
2123738,delayed-neg.question,291.1,339.8,340.0
2123739,delayed-neg.question,291.3,340.6,341.0
2123740,delayed-neg.question,291.8,340.9,343.0
2123741,delayed-neg.question,291.9,340.9,343.0
2123742,delayed-neg.question,292.0,340.5,343.0
2123743,delayed-neg.question,292.1,340.0,343.0
2123744,delayed-neg.question,292.1,340.3,343.0
2123745,delayed-neg.question,292.2,341.0,343.0
2123746,delayed-neg.question,292.0,341.0,341.0
2123747,delayed-neg.question,291.8,340.4,340.0
2123748,delayed-neg.question,291.4,339.4,338.0
2123749,delayed-neg.question,291.0,338.9,338.0
2123750,delayed-neg.question,290.8,338.4,338.0
2123751,delayed-neg.question,290.8,338.3,338.0
2123752,delayed-neg.question,290.8,338.0,339.0
2123753,delayed-neg.question,290.9,337.7,340.0
2123754,delayed-neg.question,291.0,337.4,341.0
2123755,delayed-neg.question,291.0,337.4,340.0
2123756,delayed-neg.question,290.9,337.4,340.0
2123757,delayed-neg.question,290.9,337.1,340.0
2123758,delayed-neg.question,290.9,336.7,339.0
2123759,delayed-neg.question,290.9,336.6,339.0
2123760,delayed-neg.question,290.9,336.9,339.0
2123761,delayed-neg.question,290.8,337.2,338.0
2123762,delayed-neg.question,290.7,337.2,338.0
2123763,delayed-neg.question,290.7,337.2,338.0
2123764,delayed-neg.question,290.6,337.2,338.0
2123765,delayed-neg.question,290.3,337.3,338.0
2123766,delayed-neg.question,290.1,337.4,338.0
2123767,delayed-neg.question,289.9,337.4,338.0
2123768,delayed-neg.question,290.1,337.4,338.0
2123769,delayed-neg.question,290.7,337.4,338.0
2123770,delayed-neg.question,291.0,337.4,338.0
2123771,delayed-neg.question,291.3,337.4,339.0
2123772,delayed-neg.question,291.2,337.3,338.0
2123773,delayed-neg.question,291.2,337.2,338.0
2123774,delayed-neg.question,291.0,337.2,337.0
2123775,delayed-neg.question,290.7,337.3,336.0
2123776,delayed-neg.question,290.4,337.4,335.0
2123777,delayed-neg.question,290.4,337.4,335.0
2123778,delayed-neg.question,290.4,337.5,335.0
2123779,delayed-neg.question,290.4,337.7,336.0
2123780,delayed-neg.question,290.4,337.6,336.0
2123781,delayed-neg.question,290.4,337.3,336.0
2123782,delayed-neg.question,290.4,337.0,336.0
2123783,delayed-neg.question,290.4,337.0,336.0
2123784,delayed-neg.question,290.5,337.0,336.0
2123785,delayed-neg.question,290.5,336.9,336.0
2123786,delayed-neg.question,290.4,336.8,335.0
2123787,delayed-neg.question,290.3,336.8,335.0
2123788,delayed-neg.question,290.4,336.9,334.0
2123789,delayed-neg.question,290.6,337.0,334.0
2123790,delayed-neg.question,290.2,337.1,334.0
2123791,delayed-neg.question,289.6,337.0,334.0
2123792,delayed-neg.question,289.5,336.9,333.0
2123793,delayed-neg.question,290.1,336.2,333.0
2123794,delayed-neg.question,290.6,335.5,333.0
2123795,delayed-neg.question,290.5,335.2,334.0
2123796,delayed-neg.question,290.4,335.5,334.0
2123797,delayed-neg.question,290.0,335.9,334.0
2123798,delayed-neg.question,289.5,335.9,335.0
2123799,delayed-neg.question,289.1,335.9,336.0
2123800,delayed-neg.question,289.0,336.0,336.0
2123801,delayed-neg.question,289.2,336.2,335.0
2123802,delayed-neg.question,289.6,336.4,334.0
2123803,delayed-neg.question,290.0,336.4,335.0
2123804,delayed-neg.question,290.2,336.2,335.0
2123805,delayed-neg.question,290.2,336.0,334.0
2123806,delayed-neg.question,290.1,335.7,334.0
2123807,delayed-neg.question,289.2,335.8,333.0
2123808,delayed-neg.question,288.5,335.9,333.0
2123809,delayed-neg.question,287.7,336.0,334.0
2123810,delayed-neg.question,288.0,336.2,334.0
2123811,delayed-neg.question,288.7,336.4,334.0
2123812,delayed-neg.question,289.3,336.6,333.0
2123813,delayed-neg.question,289.7,336.7,333.0
2123814,delayed-neg.question,289.4,336.6,333.0
2123815,delayed-neg.question,289.0,336.2,333.0
2123816,delayed-neg.question,288.7,335.8,333.0
2123817,delayed-neg.question,288.7,335.5,333.0
2123818,delayed-neg.question,288.6,335.4,334.0
2123819,delayed-neg.question,288.7,335.6,334.0
2123820,delayed-neg.question,288.8,336.5,334.0
2123821,delayed-neg.question,288.3,337.5,334.0
2123822,delayed-neg.question,287.6,338.0,334.0
2123823,delayed-neg.question,287.0,337.4,334.0
2123824,delayed-neg.question,287.0,336.7,334.0
2123825,delayed-neg.question,286.9,336.4,334.0
2123826,delayed-neg.question,287.0,336.7,334.0
2123827,delayed-neg.question,287.1,337.0,334.0
2123828,delayed-neg.question,287.2,337.1,334.0
2123829,delayed-neg.question,287.2,336.9,333.0
2123830,delayed-neg.question,287.2,336.7,333.0
2123831,delayed-neg.question,287.1,336.5,333.0
2123832,delayed-neg.question,286.9,336.6,333.0
2123833,delayed-neg.question,286.8,336.7,333.0
2123834,delayed-neg.question,286.8,336.7,333.0
2123835,delayed-neg.question,287.0,336.6,333.0
2123836,delayed-neg.question,287.2,336.4,333.0
2123837,delayed-neg.question,287.3,336.3,334.0
2123838,delayed-neg.question,287.6,336.2,334.0
2123839,delayed-neg.question,287.8,336.2,335.0
2123840,delayed-neg.question,288.1,336.2,335.0
2123841,delayed-neg.question,288.1,336.3,336.0
2123842,delayed-neg.question,287.8,336.4,336.0
2123843,delayed-neg.question,287.4,336.8,337.0
2123844,delayed-neg.question,287.0,337.2,336.0
2123845,delayed-neg.question,287.0,337.7,335.0
2123846,delayed-neg.question,287.1,337.8,334.0
2123847,delayed-neg.question,287.1,337.8,335.0
2123848,delayed-neg.question,286.9,337.3,336.0
2123849,delayed-neg.question,286.6,336.8,336.0
2123850,delayed-neg.question,286.3,336.5,336.0
2123851,delayed-neg.question,286.3,336.5,337.0
2123852,delayed-neg.question,286.3,336.7,338.0
2123853,delayed-neg.question,286.3,337.3,339.0
2123854,delayed-neg.question,286.3,337.7,339.0
2123855,delayed-neg.question,286.5,338.1,338.0
2123856,delayed-neg.question,287.2,338.0,338.0
2123857,delayed-neg.question,287.7,337.9,339.0
2123858,delayed-neg.question,288.2,337.9,339.0
2123859,delayed-neg.question,288.5,338.5,339.0
2123860,delayed-neg.question,288.8,338.9,340.0
2123861,delayed-neg.question,289.1,339.2,340.0
